title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
演化与制度 ,杰弗里·M·霍奇逊, 中国人民大学出版社,任荣华, 2007-10,352, 45.00元,演化与创新经济学译丛,https://book.douban.com/series/26276,9.7873E+12,8.4,22,https://book.douban.com/subject/2326853/
托克维尔的政治经济学 ,里查德.斯威德伯格, 格致出版社 上海三联书店 上海人民出版社,"李晋,马丽", 2011-12-1,500, 42.00元,当代经济学系列丛书,https://book.douban.com/series/181,9.78754E+12,8.6,33,https://book.douban.com/subject/10428658/
特殊利益政治学 ,吉恩·M.格罗斯曼 (Gene M.Grossman)                   /                埃尔赫南·赫尔普曼 (Elhanan Helpman), 上海财经大学出版社,, 2009-4-1,254, 38.00元,汉译经济学文库,https://book.douban.com/series/25872,9.78756E+12,8.4,12,https://book.douban.com/subject/3768466/
统治阶级 : 政治科学原理,[意] 加塔诺·莫斯卡, 译林出版社,贾鹤鹏, 2002-10,639, 30.80元,人文与社会译丛,https://book.douban.com/series/13,9.78781E+12,9.3,121,https://book.douban.com/subject/1233267/
社会权力的来源（第二卷） ,[英]迈克尔·曼, 上海人民出版社,陈海宏 等译, 2007-03,899,76,世纪人文系列丛书·世纪前沿,https://book.douban.com/series/290,9.78721E+12,7.9,95,https://book.douban.com/subject/2057262/
资本主义、社会主义与民主 ,(美)约瑟夫·熊彼特, 商务印书馆,吴良健, 1999-02,580,28,汉译世界学术名著丛书·经济,https://book.douban.com/series/26,9.7871E+12,8.4,662,https://book.douban.com/subject/1038949/
美国和美国的敌人 : 美国的对手与美国政治学的形成,（美）奥伦, 上海人民出版社,, 2004-8,290, 20.00元,东方编译所译丛,https://book.douban.com/series/4788,9.78721E+12,8,51,https://book.douban.com/subject/1256529/
找回国家 ,[美] 彼得·埃文斯                   /                [美] 迪特里希·鲁施迈耶                   /                [美] 西达·斯考克波 编著, 生活·读书·新知三联书店,"方力维,莫宜端,黄琪轩 等", 2009-04,561, 46.00元,公共政策经典译丛,https://book.douban.com/series/11049,9.78711E+12,8.5,163,https://book.douban.com/subject/3662243/
社会权力的来源（第一卷） ,[英]迈克尔·曼, 上海人民出版社,"刘北成,李少军", 2007-03,667, 56.00元,世纪人文系列丛书·世纪前沿,https://book.douban.com/series/290,9.78721E+12,8.2,188,https://book.douban.com/subject/2057265/
权力精英 ,C.赖特.米尔斯, 南京大学出版社,"许荣,王崑", 2004-07,499,33,当代学术棱镜译丛,https://book.douban.com/series/187,9.78731E+12,8,243,https://book.douban.com/subject/1256467/
中国政治 ,（美）詹姆斯·R·汤森                   /                        （美）布兰特利·沃马克, 江苏人民出版社,"顾速,董方", 2003-08,275, 26.00元,海外中国研究丛书,https://book.douban.com/series/22,9.78721E+12,7.9,294,https://book.douban.com/subject/1061140/
抗争政治 ,"(美) 蒂利 (Tilly,C.) , (美) 塔罗 (Tarrow,S.) 著", 译林出版社,李义中, 2010-06-24,309, 28.00元,人文与社会译丛,https://book.douban.com/series/13,9.78754E+12,8.2,188,https://book.douban.com/subject/4729501/
社会运动，1768—2004 ,[美国]            查尔斯·蒂利, 上海人民出版社,胡位钧, 2009-1,226, 28.00元,世纪人文系列丛书·世纪前沿,https://book.douban.com/series/290,9.78721E+12,8.2,196,https://book.douban.com/subject/3431992/
国家的常识 : 政权·地理·文化,[美]迈克尔·罗斯金(Michael G. Roskin), 世界图书出版公司,"杨勇,赵卓", 2013-4,518, 68.00元,后浪大学堂,https://book.douban.com/series/615,9.78751E+12,8.7,2013,https://book.douban.com/subject/22806583/
政治的细节（第10版） ,[美]罗伯特·J·阿特                   /                罗伯特·杰维斯, 世界图书出版公司·后浪出版公司,"陈积敏,聂文娟,张键", 2014-3,496, 68.00元,后浪大学堂,https://book.douban.com/series/615,9.78751E+12,7.9,123,https://book.douban.com/subject/25807521/
世界政治：走向新秩序？ ,[美] 查尔斯·W·凯格利, 世界图书出版公司,"夏维勇,阮淑俊", 2010-9,517, 68.00元,后浪大学堂,https://book.douban.com/series/615,9.78751E+12,8.2,90,https://book.douban.com/subject/4857073/
极权主义的起源 ,[德国]            汉娜·阿伦特, 生活·读书·新知三联书店,林骧华, 2008-6,654, 56.00元,,,9.78711E+12,8.7,3400,https://book.douban.com/subject/3101021/
现代政治思想的基础（上、下卷） ,[英国]            昆廷·斯金纳, 译林出版社,"奚瑞森,亚方", 2011-1,827, 98.00元,西方政治思想译丛,https://book.douban.com/series/5515,9.78754E+12,9.4,191,https://book.douban.com/subject/6041368/
政治秩序的起源 : 从前人类时代到法国大革命,[美国]            弗朗西斯·福山, 广西师范大学出版社,毛俊杰, 2012-10-20,576, 68.00元,理想国 福山作品,https://book.douban.com/series/23369,9.78755E+12,8.9,1123,https://book.douban.com/subject/19976381/
耶鲁大学公开课 : 政治哲学 ,[美]史蒂芬·B·史密斯(Steven B. Smith), 北京联合出版公司·后浪出版公司,贺晴川, 2015-3,299, 39.80元,耶鲁大学公开课,https://book.douban.com/series/39230,9.78755E+12,8.8,977,https://book.douban.com/subject/26278816/
伦理学与生活 ,[美] 雅克·蒂洛                   /                [美] 基思·克拉斯曼, 世界图书出版公司,"程立显,刘建 等", 2008-1,470, 58.00元,后浪大学堂,https://book.douban.com/series/615,9.78751E+12,8.5,751,https://book.douban.com/subject/3222065/
富国陷阱 : 发达国家为何踢开梯子,[英] 张夏准, 社会科学文献出版社,"肖炼,倪延硕", 2007-1,241, 35.00元,世界社会主义研究丛书·参考系列,https://book.douban.com/series/12127,9.7878E+12,8.1,170,https://book.douban.com/subject/1975994/
资本主义的真相 : 自由市场经济学家的23个秘密,张夏准, 新华出版社,孙建中, 2011-6,251, 38.00元,新华国际政治精品文库,https://book.douban.com/series/5945,9.7875E+12,8,94,https://book.douban.com/subject/6435564/
自由贸易的神话 : 英美富强之道考辨,梅俊杰, 上海三联书店,, 2008-10,402, 38.00元,,,9.78754E+12,8,30,https://book.douban.com/subject/3270187/
国际政治的社会理论 ,[美]亚历山大·温特, 上海人民出版社,秦亚青, 2014-10,456,55,东方编译所译丛,https://book.douban.com/series/4788,9.78721E+12,,,https://book.douban.com/subject/26108467/
东亚近代经济的历史结构 : 东亚近代经济形成史（二）,中村哲（主编）, 人民出版社,王玉茹（监译）, 2007-3,436, 35.00元,,,9.78701E+12,,,https://book.douban.com/subject/2045065/
保护主义 : 美国经济崛起的秘诀（1815-1914）,迈克尔·赫德森, 中国人民大学出版社,, 2010-5,352, 48.00元,当代世界学术名著·经济学系列,https://book.douban.com/series/5004,9.7873E+12,8.2,26,https://book.douban.com/subject/4821773/
经济意识形态与日本产业政策 : 1931-1965年的发展主义,高柏, 上海人民出版社,安佳, 2008-5,301, 38.00元,当代经济社会学丛书,https://book.douban.com/series/6655,9.78721E+12,8.1,71,https://book.douban.com/subject/3104586/
资本主义的多样性 : 比较优势的制度基础,(美) 彼得·A·霍尔, 中国人民大学出版社,王新荣, 2017-10-25,,,当代世界学术名著·经济学系列,https://book.douban.com/series/5004,9.7873E+12,8.3,15,https://book.douban.com/subject/27116717/
经济落后的历史透视 ,[美] 亚历山大•格申克龙, 商务印书馆,, 2012-9,621, 43.00元,,,9.7871E+12,8.2,36,https://book.douban.com/subject/20271281/
艰难时世下的政治 : 五国应对世界经济危机的政策比较,[美] 彼得·古勒维奇, 吉林出版集团有限责任公司,"袁明旭,朱天飚", 2009-7,273, 32.00元,当代西方学术文库·比较政治经济学书系,https://book.douban.com/series/6900,9.78781E+12,8.6,56,https://book.douban.com/subject/3079765/
社会权力的来源（第四卷） : 全球化1945-2011,[英] 迈克尔·曼, 上海人民出版社,郭忠华, 2015-12,310, 90.00元,世纪人文系列丛书·世纪前沿,https://book.douban.com/series/290,9.78721E+12,8.2,45,https://book.douban.com/subject/26673187/
国家构建与后发展 ,（美）戴维·瓦尔德纳, 吉林出版集团有限责任公司,"刘娟凤,包刚升", 2011-5,292, 35.00元,当代西方学术文库·比较政治经济学书系,https://book.douban.com/series/6900,9.78755E+12,9.1,54,https://book.douban.com/subject/6506945/
通产省与日本奇迹 : 产业政策的成长(1925-1975),查默斯·约翰逊, 吉林出版集团有限责任公司,"唐吉洪,金毅,许鸿艳", 2010-6-1,360, 42.00元,当代西方学术文库·比较政治经济学书系,https://book.douban.com/series/6900,9.78755E+12,8.3,163,https://book.douban.com/subject/4860587/
Conservative Parties and the Birth of Democracy ,Daniel Ziblatt, Cambridge University Press,, 2017-4-17,404, USD 99.99,Cambridge Studies in Comparative Politics,https://book.douban.com/series/9459,9.78111E+12,8.8,14,https://book.douban.com/subject/26998592/
统治俄罗斯 : 从革命到普京的威权主义,[美]威廉·齐默尔曼, 格致出版社,辛亨复, 2018-8,397, 75.00元,,,9.78754E+12,6.9,39,https://book.douban.com/subject/27619632/
资本主义发展与民主 : 资本主义发展与民主,迪特里希·瑞彻迈耶                   /                艾芙琳·胡贝尔·史蒂芬斯                   /                方卿                   /                等, 复旦大学出版社,方卿, 2016-6-1,, CNY 45.00,复旦政治学译丛,https://book.douban.com/series/22186,9.78731E+12,8,14,https://book.douban.com/subject/26871795/
走私如何威胁政府 : 路易·马德林的全球性地下组织,(美) 迈克尔·卡瓦斯 (Michael Kwass), 浙江大学出版社,江晟, 2017-11-30,466,58,能见度,https://book.douban.com/series/40138,9.78731E+12,8.4,56,https://book.douban.com/subject/27202226/
早期现代世界的革命与反抗 ,[美]杰克·A.戈德斯通, 上海人民出版社,"章延杰,黄立志,章璇", 2013-12,568,75,东方编译所译丛,https://book.douban.com/series/4788,9.78721E+12,8.8,55,https://book.douban.com/subject/25801722/
信任与统治 ,(美) 蒂利, 上海人民出版社,胡位钧, 2010-06,231, 30.00元,世纪人文系列丛书·世纪前沿,https://book.douban.com/series/290,9.78721E+12,8.3,58,https://book.douban.com/subject/4723812/
社会性动物 ,[美国]            埃利奥特·阿伦森, 华东师范大学出版社,邢占军, 2007-12,379, 45.00元,当代心理科学名著译丛,https://book.douban.com/series/326,9.78756E+12,9.1,10461,https://book.douban.com/subject/2328458/
群氓之族 : 群体认同与政治变迁,[美]            哈罗德·伊罗生, 广西师范大学出版社,邓伯宸, 2008-5,286, 28.00元,社会思想经典名著,https://book.douban.com/series/890,9.78756E+12,8,725,https://book.douban.com/subject/3077186/
乌合之众 : 大众心理研究,（法）勒庞, 中央编译出版社,冯克利, 2014-5-1,183, 16.00元,,,9.7878E+12,8.2,107609,https://book.douban.com/subject/1012611/
社会心理学 : （第8版）,[美国]            戴维·迈尔斯, 人民邮电出版社,"张智勇,乐国安,侯玉波 等", 2006-1,504, 68.00元,新曲线·心理学丛书,https://book.douban.com/series/31327,9.78712E+12,9,20825,https://book.douban.com/subject/1476651/
独裁者手册 : 为什么坏行为几乎总是好政治,[美] 布鲁诺·德·梅斯奎塔                   /                        [美] 阿拉斯泰尔·史密斯, 江苏文艺出版社,骆伟阳, 2014-5,396, CNY 42.00,汉唐阳光人文图书,https://book.douban.com/series/17556,9.78754E+12,8.8,6153,https://book.douban.com/subject/25881102/
逃避自由 ,[美]            埃里希·弗罗姆, 国际文化出版公司,刘林海, 2002-8,213, 22.00元,精神分析经典译丛,https://book.douban.com/series/109,9.7878E+12,9,3944,https://book.douban.com/subject/1534951/
通往奴役之路 ,弗里德利希・冯・哈耶克, 中国社会科学出版社,"王明毅,冯兴元", 1997-08-01,247,16,西方现代思想丛书,https://book.douban.com/series/298,9.7875E+12,8.8,13840,https://book.douban.com/subject/1077528/
批评官员的尺度 : 《纽约时报》诉警察局长沙利文案,[美]            安东尼·刘易斯, 北京大学出版社,, 2011-7,356, 32.00元,,,9.7873E+12,8.9,9220,https://book.douban.com/subject/6401128/
路西法效应 : 好人是如何变成恶魔的,[美国]            菲利普·津巴多, 生活·读书·新知三联书店,"孙佩妏,陈雅馨", 2010-03,544, 48.00元,新知文库（新版）,https://book.douban.com/series/491,9.78711E+12,8.5,6115,https://book.douban.com/subject/4071842/
进化心理学 : 心理的新科学（第二版）,[美国]            戴维·巴斯, 华东师范大学出版社,熊哲宏, 2007-6,506, 49.80元,当代心理科学名著译丛,https://book.douban.com/series/326,9.78756E+12,8.8,3982,https://book.douban.com/subject/2143904/
短缺经济学（上下） ,"(匈)科尔纳(Kornal,J.)", 经济科学出版社,"张晓光,李振宁,黄卫平",1986.6,690,4.6,现代外国政治学术著作选译,https://book.douban.com/series/4268,9.78751E+12,9.1,66,https://book.douban.com/subject/2137745/
思想的力量：智识之旅的非常规自传 ,雅诺什·科尔奈 (Janos Kornai), 上海人民出版社,"安佳,张涵", 2017-6-1,466,88,,,9.78721E+12,8.9,99,https://book.douban.com/subject/24704563/
无须资本家打造资本主义 : 后共产主义中欧的阶级形成和精英斗争,伊亚尔，塞勒尼，汤斯利, 社会科学文献出版社,吕佳龄  吕鹏, 2008-7,324, 49.00元,,,9.78751E+12,8.8,59,https://book.douban.com/subject/3147552/
民主转型与巩固的问题 : 南欧、南美和后共产主义的欧洲,胡安·J·林茨                   /                        阿尔弗莱德·斯泰潘, 浙江人民出版社,孙龙, 2008-1,518, 54.00元,政治与社会译丛,https://book.douban.com/series/9547,9.78721E+12,8.9,308,https://book.douban.com/subject/2972538/
官僚体制·反资本主义的心态 ,[奥地利]            路德维希·冯·米塞斯, 新星出版社,"冯克利,姚中秋", 2007-8,194, 23.00元,奥地利学派译丛,https://book.douban.com/series/45774,9.7878E+12,9,587,https://book.douban.com/subject/2155341/
社会主义向何处去 : 经济体制转型的理论与证据,约瑟夫·E·斯蒂格利茨, 吉林人民出版社,"周立群,韩亮,于文波", 2011-1,314, 38.00元,人文译丛（2011）,https://book.douban.com/series/14056,9.78721E+12,7.3,15,https://book.douban.com/subject/5406400/
经济等级制、组织与生产的结构 ,(美) 塔洛克, 商务印书馆,, 2010-5,216, 18.00元,制度经济学译丛,https://book.douban.com/series/1434,9.7871E+12,7.8,15,https://book.douban.com/subject/4140490/
马克思主义经济学史 : 1929——1990,M.C.霍尔德, 中央编译出版社,"顾海良,张新", 2003-1,413, 48.80元,马克思主义经济学史,https://book.douban.com/series/25326,9.7878E+12,8.9,33,https://book.douban.com/subject/1233404/
社会主义政治经济学 ,勃郎科·霍尔瓦特, 吉林人民出版社,, 2001-8,669, 35.00元,世界经济经典书系,https://book.douban.com/series/9718,9.78721E+12,,,https://book.douban.com/subject/1415392/
资本主义发展论 ,[美]保罗·斯威齐, 商务印书馆,陈观烈 秦亚男, 2000-09-01,405, 19.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26,9.7871E+12,9,122,https://book.douban.com/subject/1536542/
金融资本 : 资本主义最新发展的研究,[德] 鲁道夫·希法亭, 商务印书馆,福民 [等], 1994-6,501, 23.40元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26,9.7871E+12,8.7,80,https://book.douban.com/subject/1838364/
资本主义社会的国家 ,拉尔夫・密里本德, 商务印书馆,"沈汉,陈祖洲,蔡玲", 1997-6-1,276,12.4,,,9.7871E+12,8,11,https://book.douban.com/subject/1202243/
读《资本论》 ,[法] 路易·阿尔都塞                   /                [法] 艾蒂安·巴里巴尔, 中央编译出版社,"李其庆,冯文光", 2008-12,304, 38.00元,社会批判译丛,https://book.douban.com/series/469,9.7878E+12,9.1,139,https://book.douban.com/subject/1499791/
繁荣与泡沫 ,[美]            罗伯特·布伦纳, 经济科学出版社,王生升, 2003-11,286, 20.00元,当代马克思主义经济学研究译丛,https://book.douban.com/series/9878,9.78751E+12,7.6,12,https://book.douban.com/subject/1278215/
工资、价格和利润 ,[德]            卡尔·马克思, 人民出版社,中共中央马克思恩格斯列宁斯大林著作编译局,1964,60, 0.17元,白皮书,https://book.douban.com/series/19265,,9.2,64,https://book.douban.com/subject/24841482/
论马克思主义经济学 ,琼·罗宾逊, 商务印书馆,,1962,80,,,,,,,https://book.douban.com/subject/24862938/
争夺欧洲霸权的斗争 : 1848-1918年,（英）A.J.P.泰勒（Allan John Percivale Taylor）, 商务印书馆,沈苏儒, 1987-12,650,3.9,,,9.7871E+12,8.9,89,https://book.douban.com/subject/2370351/
民族主义 : 走向现代的五条道路,(美)里亚·格林菲尔德, 上海三联书店,王春华 等, 2010-1,656, 68.00元,上海三联人文经典书库,https://book.douban.com/series/865,9.78754E+12,8.4,152,https://book.douban.com/subject/4718464/
历史讲稿 ,（瑞士）布克哈特, 生活·读书·新知三联书店,刘北成，刘研,2009,333, 27.50元,西学源流,https://book.douban.com/series/936,9.78711E+12,8.4,284,https://book.douban.com/subject/3410742/
十五至十八世纪的物质文明、经济与资本主义--第三卷--世界的时间 : 世界的时间,[法国]            费尔南·布罗代尔, 生活·读书·新知三联书店,施康强/等, 1996-02,813, 30.80元,15至18世纪的物质文明、经济和资本主义,https://book.douban.com/series/5003,9.78711E+12,9.3,151,https://book.douban.com/subject/1254932/
法国资产阶级 : 一个神话,[美] 萨拉·梅萨, 浙江大学出版社,"郭科,任舒怀", 2018-8-1,289, 58.00元,新·全球文明史译丛,https://book.douban.com/series/43573,9.78731E+12,8.9,69,https://book.douban.com/subject/30248344/
民主新论 ,[美]            乔万尼·萨托利, 上海人民出版社,"冯克利,阎克文", 2009-1,577, 58.00元,,,9.78721E+12,9.3,555,https://book.douban.com/subject/3593300/
全球化时代的民主 ,奥特弗利德·赫费, 上海译文出版社,"庞学铨,李张林,高靖生", 2007-8,409, 40.00元,世纪人文系列丛书·世纪前沿,https://book.douban.com/series/290,9.78753E+12,8,17,https://book.douban.com/subject/2256787/
政治学说史（上卷） ,[美] 乔治·萨拜因 著                   /                [美] 托马斯·索尔森 修订, 上海人民出版社,邓正来, 2008-6,386, 46.00元,政治学说史,https://book.douban.com/series/17009,9.78721E+12,9,660,https://book.douban.com/subject/3092897/
什么是政治哲学 ,【美】列奥·施特劳斯, 华夏出版社,李世祥 等, 2011-10,323, 39.00元,西方传统：经典与解释·施特劳斯集,https://book.douban.com/series/5864,9.78751E+12,9,310,https://book.douban.com/subject/6953288/
货币论（上卷） ,凯恩斯, 商务印书馆,何瑞英, 1986-6,305, 17.20元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26,9.7871E+12,,,https://book.douban.com/subject/1254281/
货币论（下卷） ,凯恩斯, 商务印书馆,蔡谦, 1986-6,305, 17.80元,汉译世界学术名著丛书（精装）,https://book.douban.com/series/4634,9.7871E+12,,,https://book.douban.com/subject/1160322/
西方经济思想史 ,（意）荣卡格利亚, 上海社会科学院出版社,"罗汉,耿筱兰,郑梨莎,姚炜堤",2009, 495 页, 65.00元,,,9.78781E+12,7.7,43,https://book.douban.com/subject/3878655/
市场体制的秘密 ,C·E·林德布鲁姆, 江苏人民出版社,耿修林, 2002-1,238,14,现代思想译丛,https://book.douban.com/series/7507,9.78721E+12,7.9,15,https://book.douban.com/subject/1538716/
早期经济思想 : 亚当·斯密以前的经济文献选集,[美] A. E. 门罗 编, 商务印书馆,蔡受百 等, 2011-4,392, 30.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26,9.7871E+12,8.2,14,https://book.douban.com/subject/4887602/
剑桥美国经济史（第二卷） : 漫长的19世纪,斯坦利·L·恩格尔曼等, 中国人民大学出版社,"王珏,李淑清", 2008-07-21,702, 88.00元,经济科学译库,https://book.douban.com/series/1220,9.7873E+12,8.6,54,https://book.douban.com/subject/3177052/
五十位经济学家 ,[美]史蒂文・普雷斯曼, 江苏人民出版社,陈海燕, 2005-8,367, 25.00元,现代思想译丛,https://book.douban.com/series/7507,9.78721E+12,7.7,46,https://book.douban.com/subject/1078731/
经济史上的结构和变革 ,[美] 道格拉斯·诺斯, 商务印书馆,厉以平, 1992-10,250, 19.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26,9.7871E+12,8.6,305,https://book.douban.com/subject/1510737/
权利、合作与福利的经济学 ,罗伯特·萨格登 (Robert Sugden), 上海财经大学出版社,方钦, 2008-8,384, 33.00元,经济学术译丛·当代制度分析前沿系列,https://book.douban.com/series/15033,9.78756E+12,9.1,18,https://book.douban.com/subject/3208360/
政治发展的经济分析 : 专制和民主的经济起源,[美] 达龙.阿塞莫格鲁                   /                [美] 詹姆士.A.罗宾逊, 上海财经出版社,马春文, 2008-12,328, 44.00元,汉译经济学文库,https://book.douban.com/series/25872,9.78756E+12,8.9,110,https://book.douban.com/subject/3434919/
启蒙经济 : 英国经济史新论,(美)乔尔 ·莫克尔, 中信出版集团,, 2020-7-1,616,168,CIDEG文库,https://book.douban.com/series/25108,9.78752E+12,,,https://book.douban.com/subject/35083078/
经济增长的秘密 ,E.赫尔普曼, 中国人民大学出版社,, 2007-3,146, 25.00元,当代世界学术名著·经济学系列,https://book.douban.com/series/5004,9.7873E+12,8.4,116,https://book.douban.com/subject/2036527/
同意的计算 : 立宪民主的逻辑基础,(美)布坎南                   /                (美)塔洛克, 中国社会科学出版社,陈光金, 2000-1,384, 23.00元,国外经济学名著译丛,https://book.douban.com/series/21843,9.7875E+12,8.2,152,https://book.douban.com/subject/1550973/
博弈论与社会契约（第1卷） ,肯·宾默尔, 上海财经大学出版社,, 2003-8-1,456, 32.00元,经济学术译丛·当代制度分析前沿系列,https://book.douban.com/series/15033,9.78781E+12,8.5,29,https://book.douban.com/subject/1131430/
亚当·斯密以前的经济思想 : 奥地利学派视角下的经济思想史,[美]默里•N.罗斯巴德, 商务印书馆,, 2012-9,922, 68.00元,奥地利学派视角下的经济思想史,https://book.douban.com/series/32086,9.7871E+12,8.9,121,https://book.douban.com/subject/19977784/
开门（全2册） : 创新理论大师熊彼特,洛林·艾伦, 吉林人民出版社,马春文, 2011-1-1,578, 68.00元,人文译丛（2011）,https://book.douban.com/series/14056,9.78721E+12,8.6,23,https://book.douban.com/subject/5406427/
经济学与公共目标 ,[美国]            约翰·肯尼斯·加尔布雷思, 华夏出版社,于海生, 2010-1,366, 45.00元,当代西方经济学经典译丛,https://book.douban.com/series/12938,9.78751E+12,9.2,21,https://book.douban.com/subject/4252776/
论经济不平等 : 不平等之再考察,阿玛蒂亚·森(AMARTYA SEN), 社会科学文献出版社,, 2006-12,407, 48.00元,社科文献精品译库,https://book.douban.com/series/4720,9.7878E+12,8.3,47,https://book.douban.com/subject/1968268/
国民经济学原理 ,[奥地利]            卡尔·门格尔, 格致出版社,刘絜敖, 2013-8,211, 35.00元,世纪人文系列丛书·世纪文库,https://book.douban.com/series/287,9.78754E+12,9.3,29,https://book.douban.com/subject/25742727/
超越功利主义 ,【印】阿玛蒂亚·森                   /                        【英】伯纳德·威廉姆斯, 复旦大学出版社,梁捷 等, 2011-11,332, 40.00元,西方经济社会思想名著译丛,https://book.douban.com/series/13667,9.78731E+12,9,74,https://book.douban.com/subject/7153506/
日本经济思想史 ,泰萨·莫里斯-鈴木                   /                Tessa Morris-Suzuki, 商务印书馆,厉江,2000年1月1日, 237 页,14,,,9.7871E+12,8,13,https://book.douban.com/subject/1272933/
马克斯·韦伯与经济社会学思想 ,（瑞典）斯威德伯格, 商务印书馆,何蓉, 2007-7,442, 26.00元,,,9.7871E+12,8.3,43,https://book.douban.com/subject/1986587/
反托拉斯经济学 : 兼并、协约和策略行为,奥利弗·E·威廉姆森, 经济科学出版社,张群群/黄涛, 1999-3,501, 35.00元,新制度经济学名著译丛,https://book.douban.com/series/6657,9.78751E+12,,,https://book.douban.com/subject/1006725/
社会问题经济学 : 第十八版,安塞尔·M·夏普（Ansel M.Sharp）, 中国人民大学出版社,郭庆旺, 2009-9,357, 45.00元,经济科学译丛,https://book.douban.com/series/2942,9.7873E+12,7.7,47,https://book.douban.com/subject/4033332/
