title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
现实主义经济学之路 : 现实主义经济学之路,乔治·A·阿克洛夫 George A. Akerlof, 中国人民大学出版社,李彬, 2012-6, 525, 69.00元,当代世界学术名著·经济学系列,https://book.douban.com/series/5004, 9787300144252,,,https://book.douban.com/subject/10796079/
现代宏观经济学指南 ,布赖恩.斯诺登, 商务印书馆,, 1998-04,, 26.20元,,, 9787100024334,9.1,38,https://book.douban.com/subject/1066829/
经济理论的进展(上下) ,Jean-Jacques Laffont（编）, 中国社会科学出版社,"王国成,黄涛", 2001,, 47.00元,哈佛剑桥经济学著作译丛,https://book.douban.com/series/25533, 9787500428169,,,https://book.douban.com/subject/1658648/
经济学中的分析方法 ,高山晟, 中国人民大学出版社,刘振亚, 2013-6, 524, 68.00,经济科学译丛,https://book.douban.com/series/2942, 9787300172781,8.8,14,https://book.douban.com/subject/24848084/
比较制度分析 ,[日] 青木昌彦, 上海远东出版社,周黎安, 2001-12, 439, 38.00元,,, 9787806613771,8.7,111,https://book.douban.com/subject/1232713/
资本主义的诞生 : 对古典政治经济学的一种诠释,（英）迈克尔・佩罗曼, 广西师范大学出版社,裴达鹰, 2001-09, 472, 26.80,雅典娜思想译丛,https://book.douban.com/series/7498, 9787563332700,8.8,20,https://book.douban.com/subject/1035129/
大裂变 : 中世纪贸易制度比较和西方的兴起,阿夫纳·格雷夫, 中信出版社,郑江淮 等, 2008-8, 368, 55.00元,,, 9787508612270,8.7,135,https://book.douban.com/subject/3184472/
西方世界的兴起 ,道格拉斯﹒诺思                   /                罗伯斯﹒托马斯, 华夏出版社,厉以平/等, 1999-01, 194, 10.8,现代西方思想文库,https://book.douban.com/series/4504, 9787508016757,8.3,193,https://book.douban.com/subject/1278512/
资本主义经济制度 : 论企业签约与市场签约,奥利弗·E.威廉姆森, 商务印书馆,, 2002-6, 628, 41.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100041997,8.8,95,https://book.douban.com/subject/1186151/
新制度经济学 : 当代经济学系列丛书,(美)埃里克·弗鲁博顿                   /                (德)鲁道夫·芮切特, 上海人民出版社,"姜建强,罗长远", 2006, 666, 35.00元,当代经济学系列丛书,https://book.douban.com/series/181, 9787208059993,8.3,210,https://book.douban.com/subject/1508435/
制度、制度变迁与经济绩效 ,道格拉斯·C·诺斯, 格致出版社,杭行, 2008-10, 209, 22.00元,当代经济学系列丛书,https://book.douban.com/series/181, 9787543215115,9.0,416,https://book.douban.com/subject/3300402/
财产权利与制度变迁 : 产权学派与新制度学派译文集,"[美] R. H. 科斯(Coase, R. H.)                   /                [美] 阿尔钦（Alchain A.)                   /                [美] 诺斯（North D.)", 上海人民出版社,刘守英 等, 1994, 440, 20.00元,当代经济学系列丛书,https://book.douban.com/series/181, 9787208018716,8.8,269,https://book.douban.com/subject/1133991/
产权的经济分析 ,Y.巴泽尔, 上海人民,, 1997-6, 171, 16.00元,当代经济学系列丛书,https://book.douban.com/series/181, 9787208026223,9.1,246,https://book.douban.com/subject/1169104/
风险、不确定性与利润 ,(美) 奈特, 商务印书馆,安佳, 2010-11, 364, 29.00元,,, 9787100068437,8.8,47,https://book.douban.com/subject/4140492/
反托拉斯经济学 : 兼并、协约和策略行为,奥利弗·E·威廉姆森, 经济科学出版社,张群群/黄涛, 1999-3, 501, 35.00元,新制度经济学名著译丛,https://book.douban.com/series/6657, 9787505817371,,,https://book.douban.com/subject/1006725/
从马克思到凯恩斯十大经济学家 ,[美国]            约瑟夫·熊彼特, 商务印书馆,宁嘉风, 2013-11, 333, 28.00,经济学名著译丛,https://book.douban.com/series/22339, 9787100098182,8.4,58,https://book.douban.com/subject/25815662/
福利经济学（上下） ,庇古, 商务印书馆,"朱泱,张胜纪,吴良建", 2006-9, 854, 60.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100046749,9.2,50,https://book.douban.com/subject/1928426/
资本与利息 ,欧根·冯·庞巴维克, 商务,"何崑曾,高德超", 2010-12, 440, 31.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100071673,9.1,98,https://book.douban.com/subject/6004589/
自然价值 ,[奥] 弗·冯·维塞尔, 商务印书馆,"陈国庆 译,钱荣堃 校", 1982-6, 280, 11.30元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100011822,8.4,28,https://book.douban.com/subject/1116328/
就业、利息和货币通论 : （重译本）,（英）约翰・梅纳德・凯恩斯, 商务印书馆,高鸿业, 1999-4, 403, 28.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100026147,8.7,1651,https://book.douban.com/subject/1137246/
经济学原理（上卷） ,马歇尔, 商务印书馆,朱志泰, 1964-10, 331, 20.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100011570,8.4,117,https://book.douban.com/subject/1721809/
经济学原理（下卷） ,马歇尔, 商务印书馆,陈良璧, 1965-2, 497, 33.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100011587,8.2,63,https://book.douban.com/subject/1042862/
资本主义与自由 ,[美]            米尔顿·弗里德曼, 商务印书馆,张瑞玉, 2004-7, 220, 15.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100041676,8.3,847,https://book.douban.com/subject/1465419/
政治经济学及赋税原理 ,大卫·李嘉图, 华夏出版社,, 2005-9, 320, 28.00元,西方经济学圣经译丛,https://book.douban.com/series/24211, 9787508038087,8.8,161,https://book.douban.com/subject/1430069/
制度、契约与组织 : 从新制度经济学角度的透视,科斯 诺思,,, 2003-1, 529, 39.60元,新制度经济学名著译丛,https://book.douban.com/series/6657, 9787505832992,8.5,122,https://book.douban.com/subject/1313980/
经济学（第十九版） ,[美] 保罗·萨缪尔森                   /                [美] 威廉·诺德豪斯, 商务印书馆,萧琛, 2012-1, 1195, 88.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100084062,9.3,235,https://book.douban.com/subject/10540291/
货币的祸害 : 货币史片段,[美]            米尔顿·弗里德曼, 商务印书馆,安佳, 2006-7, 276, 20.00元,,, 9787100049382,8.1,413,https://book.douban.com/subject/1860877/
美国大萧条 ,[美]            默里·罗斯巴德          /                        [美国]            穆瑞·罗斯巴德, 上海人民出版社,谢华育, 2009-4, 337, 39.00元,,, 9787208083158,8.6,468,https://book.douban.com/subject/3558787/
货币的非国家化 : 对多元货币的理论与实践的分析,[英国]            弗里德里希·冯·哈耶克, 新星出版社,姚中秋, 2007-8, 219, 25.00元,奥地利学派译丛,https://book.douban.com/series/45774, 9787802253162,8.9,701,https://book.douban.com/subject/2155342/
货币、方法与市场过程 ,[奥地利]            路德维希·冯·米塞斯, 新星出版社,"戴忠玉,刘亚平", 2007-8, 353, 33.00元,奥地利学派译丛,https://book.douban.com/series/45774, 9787802253179,9.1,239,https://book.douban.com/subject/2155338/
货币数量论研究 ,[美]            米尔顿·弗里德曼, 中国社会科学出版社,"瞿强,杜丽群,何瑜", 2001-1, 294, 21.00元,国外经济学名著译丛,https://book.douban.com/series/21843, 9787500428985,9.2,21,https://book.douban.com/subject/1086608/
自由选择 ,罗丝·弗里德曼          /                        [美]            米尔顿·弗里德曼, 机械工业出版社,张琦, 2008-6, 311, 48.00元,华章经典·经济系列,https://book.douban.com/series/14349, 9787111240792,8.9,1822,https://book.douban.com/subject/3097539/
剑桥美国经济史（第一卷） : 殖民地时期,斯坦利·L·恩格尔曼等, 中国人民大学出版社,"高德步,王珏", 2008-07-21, 375, 48.00元,经济科学译库,https://book.douban.com/series/1220, 9787300082547,8.6,70,https://book.douban.com/subject/3179291/
货币金融学 : （第7版）,弗雷德里克·S·米什金, 中国人民大学出版社,郑艳文, 2006-12, 765, 79.00元,经济科学译丛,https://book.douban.com/series/2942, 9787300076935,8.8,2090,https://book.douban.com/subject/2005726/
历史方法的国民经济学讲义大纲 ,[德国]            威廉·罗雪尔, 商务印书馆有限公司,, 1997-8, 191, 8.40元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100023771,8.4,24,https://book.douban.com/subject/1245523/
政治经济学原理及其在社会哲学上的若干应用（下卷） ,[英]            约翰·穆勒, 商务印书馆,"胡企林,朱泱", 1991-9, 571, 30.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100008327,8.8,60,https://book.douban.com/subject/1533947/
民主财政论 ,（美）詹姆斯·M·布坎南, 商务印书馆,穆怀朋, 2002-11-01, 316, 16.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100028110,8.4,36,https://book.douban.com/subject/1245528/
社会学的理论逻辑（第三卷） : 理论综合的古典尝试：马克斯·韦伯,[美国]杰弗里·C.亚历山大, 商务印书馆,何蓉, 2012-8, 308, 22.00元,社会学名著译丛,https://book.douban.com/series/8686, 9787100091084,8.2,18,https://book.douban.com/subject/11612868/
经济等级制、组织与生产的结构 ,(美) 塔洛克, 商务印书馆,, 2010-5, 216, 18.00元,制度经济学译丛,https://book.douban.com/series/1434, 9787100068406,7.8,15,https://book.douban.com/subject/4140490/
休谟经济论文选 : 休谟经济论文选,[英国]            大卫·休谟, 商务印书馆,陈玮, 1984-10-01, 181, 8.30,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100023597,8.0,61,https://book.douban.com/subject/1275646/
国体与经体 : 对亚当·斯密原理的进一步思考,（美）约瑟夫・克罗普西, 上海人民出版社,邓文正, 2005-05, 171, 18.00元,世纪人文系列丛书·世纪前沿,https://book.douban.com/series/290, 9787208053618,8.1,54,https://book.douban.com/subject/1315247/
伯克法国大革命前著作选 ,伯克, 中国政法大学出版社,, 2003-5, 328, 29.00元,剑桥政治思想史原著系列（影印本）,https://book.douban.com/series/5027, 9787562023401,,,https://book.douban.com/subject/1659421/
东亚传统教育与学礼学规 ,高明士 编, 华东师范大学出版社,, 2008-5, 367, 39.80元,儒学与东亚文明研究丛书,https://book.douban.com/series/861, 9787561758779,,,https://book.douban.com/subject/3121005/
权力与市场 ,穆雷·罗斯巴德          /                        [美国]            穆瑞·罗斯巴德, 新星出版社,"刘云鹏,戴忠玉,李卫公", 2007-8, 272, 29.00,奥地利学派译丛,https://book.douban.com/series/45774, 9787802253148,8.8,233,https://book.douban.com/subject/2155344/
经济学的认识论问题 ,[奥地利]            路德维希·冯·米塞斯, 经济科学出版社,梁小民, 2001-2, 253, 16.80元,经济学方法论译丛,https://book.douban.com/series/24048, 9787505824027,7.7,70,https://book.douban.com/subject/1071111/
国民经济学原理 : 世纪人文系列丛书,[奥地利]            卡尔·门格尔, 上海人民出版社,刘絜敖, 2005-05, 211, 25.00,世纪人文系列丛书·世纪文库,https://book.douban.com/series/287, 9787208055193,9.4,451,https://book.douban.com/subject/1315186/
亚当·斯密以前的经济思想 : 奥地利学派视角下的经济思想史,[美]默里•N.罗斯巴德, 商务印书馆,, 2012-9, 922, 68.00元,奥地利学派视角下的经济思想史,https://book.douban.com/series/32086, 9787100088473,8.9,121,https://book.douban.com/subject/19977784/
市场过程的含义 ,伊斯雷尔·柯兹纳, 中国社会科学出版社,"冯兴元,景朝亮,檀学文,朱海就", 2012-9, 285, 29.00元,西方现代思想丛书,https://book.douban.com/series/298, 9787516114070,8.1,44,https://book.douban.com/subject/20285415/
社会经济学 ,弗里德里希·维塞尔, 浙江大学出版社,张旭昆, 2012-12-1, 564, 65.00元,奥地利学派译丛,https://book.douban.com/series/167, 9787308108218,8.3,13,https://book.douban.com/subject/20493150/
理論與歷史 ,米塞斯, 幼獅文化事業公司出版,淦克超, 1971-1, 286,,,,,,,https://book.douban.com/subject/25757894/
经济科学的最终基础 : 一篇关于方法的论文,路德维希·冯·米塞斯, 商务印书馆,朱泱, 2015-7-1, 170, 18.00,经济学名著译丛,https://book.douban.com/series/22339, 9787100111256,9.3,102,https://book.douban.com/subject/26602944/
货币万能 ,雅各布.范德林特, 商务印书馆,王兆基, 1990-11, 135, 14.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100011143,8.1,38,https://book.douban.com/subject/1047153/
经济分析史（第三卷） ,[美国]            约瑟夫·熊彼特, 商务印书馆,朱泱 等, 1996-08, 644, 27.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100012416,9.2,146,https://book.douban.com/subject/1028005/
政治经济学理论 ,[英]斯坦利·杰文斯, 商务印书馆,郭大力, 2012-8, 214, 22.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100023603,8.5,32,https://book.douban.com/subject/1245520/
用商品生产商品 : 经济理论批判绪论,【英】斯拉法, 商务印书馆,巫宝三, 1997-04-01, 99, 12.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100011181,8.2,27,https://book.douban.com/subject/1916265/
早期经济思想 : 亚当·斯密以前的经济文献选集,[美] A. E. 门罗 编, 商务印书馆,蔡受百 等, 2011-4, 392, 30.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100072694,8.2,14,https://book.douban.com/subject/4887602/
民主的经济理论 ,安东尼·唐斯, 上海人民出版社,, 2005-9, 280, 28.00元,世纪人文系列丛书·世纪前沿,https://book.douban.com/series/290, 9787208057388,8.3,136,https://book.douban.com/subject/1444052/
公共选择理论 ,丹尼斯·缪勒, 中国社会科学出版社,, 2002-05-01, 582, 30.00元,哈佛剑桥经济学著作译丛,https://book.douban.com/series/25533, 9787500425052,8.3,78,https://book.douban.com/subject/1552511/
论投票 : 一个公共选择的分析,戈登·塔洛克, 西南财经大学出版社,"李政军,杨蕾", 2007-8, 141, 16.00元,,, 9787810884174,8.9,38,https://book.douban.com/subject/2277451/
国家理论 : 经济权利.法律权利与国家范围,约拉姆.巴泽尔, 上海财经大学出版社,"钱勇,曾咏梅", 2006-7, 421, 32.00,经济学术译丛·当代制度分析前沿系列,https://book.douban.com/series/15033, 9787810986892,8.7,67,https://book.douban.com/subject/1866359/
自由的伦理 ,[美国]            穆瑞·罗斯巴德, 复旦大学出版社,"吕炳斌,周欣,韩永强,朱健飞", 2008-10, 349, 45.00元,西方经济社会思想名著译丛,https://book.douban.com/series/13667, 9787309061871,8.7,459,https://book.douban.com/subject/3237711/
人的行為 : 自由主義名著譯叢01-02,米塞斯, 遠流出版事業股份有限公司,夏道平, 1991, 1074, NT$ 360 / 400,自由主義名著譯叢,https://book.douban.com/series/20961, 9789573210788,9.4,298,https://book.douban.com/subject/1873802/
致命的自负 : 致命的自负,[英] 哈耶克, 中国社会科学出版社,"冯克利,胡晋华", 2000-09, 226, 19.80,西方现代思想丛书,https://book.douban.com/series/298, 9787500427933,8.8,3255,https://book.douban.com/subject/1070007/
国家的兴衰 : 经济增长、滞胀和社会僵化,[美]            曼瑟·奥尔森, 上海人民出版社,李增刚, 2007-3, 251, 26.00元,世纪人文系列丛书·世纪前沿,https://book.douban.com/series/290, 9787208067547,8.2,422,https://book.douban.com/subject/2068710/
社会与政治运动讲义 ,[美国]            赵鼎新, 社会科学文献出版社,, 2006-3-1, 313, 39.00元,清华社会学讲义,https://book.douban.com/series/3143, 9787801909756,9.2,1177,https://book.douban.com/subject/1804960/
制度变革的经验研究 ,道格拉斯·C·诺思                   /                张五常 等, 经济科学出版社,罗仲伟, 2003-05-01, 435, 33.40元,新制度经济学名著译丛,https://book.douban.com/series/6657, 9787505837638,7.5,16,https://book.douban.com/subject/1137337/
经济利益与经济制度 ,丹尼尔·W.布罗姆利, 上海人民出版社,, 2006-3, 329, 22.00元,当代经济学系列丛书,https://book.douban.com/series/181, 9787208061101,7.8,24,https://book.douban.com/subject/1821810/
集体选择经济学 ,[美]乔·B·史蒂文斯, 上海人民出版社,杨晓维 等, 1999年12月1日, 485, 28.0,当代经济学系列丛书,https://book.douban.com/series/181, 9787208031722,7.6,22,https://book.douban.com/subject/1043916/
国家与社会革命 : 对法国、俄国和中国的比较分析,[美国]            西达·斯考切波, 上海人民出版社,"何俊志,王学东", 2007-3, 389, 38.00元,东方编译所译丛,https://book.douban.com/series/4788, 9787208067745,8.3,783,https://book.douban.com/subject/2048787/
民主与市场 : 东欧与拉丁美洲的政治经济改革,（美）普沃斯基, 北京大学出版社,"包雅钧,刘忠瑞,胡元梓", 2005-03-01, 178, 25.00元,现代政治学名著译丛,https://book.douban.com/series/6212, 9787301086131,8.6,130,https://book.douban.com/subject/1281855/
公民文化 : 五个国家的政治态度和民主制,"阿尔蒙德(Alomond,G.A.)                   /                维巴(Verba,S.)", 华夏出版社,徐湘林, 1989.4, 610页, 7.50,二十世纪文库,https://book.douban.com/series/773, 9787800533075,7.9,47,https://book.douban.com/subject/2287014/
强社会与弱国家 : 第三世界的国家社会关系及国家能力,乔尔·S·米格代尔, 凤凰出版传媒集团 江苏人民出版社,, 2009-9-1, 306, 30.00元,凤凰文库·政治学前沿系列,https://book.douban.com/series/5035, 9787214059239,8.4,154,https://book.douban.com/subject/4106964/
政治人 : 政治的社会基础,（美）马丁·李普塞特, 上海人民出版社,张绍宗, 1997-12-01, 505, 24.00,东方编译所译丛,https://book.douban.com/series/4788, 9787208024557,8.0,98,https://book.douban.com/subject/1052684/
民族—国家与暴力 ,[英国]            安东尼·吉登斯, 生活·读书·新知三联书店,"胡宗泽,赵力涛,王铭铭", 1998-5, 427, 21.80元,学术前沿,https://book.douban.com/series/1015, 9787108011404,8.0,246,https://book.douban.com/subject/1006332/
找回国家 ,[美] 彼得·埃文斯                   /                [美] 迪特里希·鲁施迈耶                   /                [美] 西达·斯考克波 编著, 生活·读书·新知三联书店,"方力维,莫宜端,黄琪轩 等", 2009-04, 561, 46.00元,公共政策经典译丛,https://book.douban.com/series/11049, 9787108030993,8.5,163,https://book.douban.com/subject/3662243/
民主的模式 : 36个国家的政府形式和政府绩效,[美]阿伦·利普哈特（Arend Lijphart）, 北京大学出版社,陈崎, 2006-11, 274, 39.00元,西方政党政治译丛,https://book.douban.com/series/20296, 9787301111796,8.3,138,https://book.douban.com/subject/1920225/
民主新论 ,[美]            乔万尼·萨托利, 上海人民出版社,"冯克利,阎克文", 2009-1, 577, 58.00元,,, 9787208083004,9.3,555,https://book.douban.com/subject/3593300/
民主 ,[美国]            查尔斯·蒂利, 上海世纪出版集团,魏洪钟, 2009-06, 237, 29.00元,东方编译所译丛,https://book.douban.com/series/4788, 9787208085404,7.4,144,https://book.douban.com/subject/3725153/
民主化转型的政治经济分析 ,斯迪芬·海哥德                   /                罗伯特·R.考夫曼, 社会科学文献出版社,张大军, 2008-3, 428, 48.00元,,, 9787509700969,7.1,31,https://book.douban.com/subject/3036029/
政党与政党体制 ,(意)G.萨托利, 商务印书馆,, 2006-12, 487, 26.00元,当代西方政党研究译丛,https://book.douban.com/series/2068, 9787100040754,8.5,176,https://book.douban.com/subject/1949396/
經濟學的最後基礎 : 自由主義名著譯叢04,米塞斯, 远流出版事业股份有限公司,夏道平, 1991, 165, 125元,自由主義名著譯叢,https://book.douban.com/series/20961, 9789573210863,9.0,54,https://book.douban.com/subject/2995495/
国民财富的性质和原因的研究（下卷） ,[英国]            亚当·斯密, 商务印书馆,"郭大力,王亚南", 1974-6, 512, 31.00元,汉译世界学术名著丛书·经济,https://book.douban.com/series/26, 9787100005012,9.3,408,https://book.douban.com/subject/1116315/
现代经济学主要流派 : 1870年以来的经济思想,本·塞利格曼, 华夏出版社,贾拥民, 2010-4, 830, 98.00元,当代西方经济学经典译丛,https://book.douban.com/series/12938, 9787508057095,9.2,48,https://book.douban.com/subject/4862752/
成本与选择 ,[美]詹姆斯·布坎南, 浙江大学出版社,"刘志铭,李芳", 2009-10, 104, 22.00元,奥地利学派译丛,https://book.douban.com/series/167, 9787308068215,8.6,122,https://book.douban.com/subject/4047067/
自由市场经济学 ,安德鲁·肖特（Andrew Schotter）, 中国人民大学出版社,"叶柱政,莫远君", 2012-9, 151, 28.00元,当代世界学术名著·经济学系列,https://book.douban.com/series/5004, 9787300163116,,,https://book.douban.com/subject/19978750/
经济学与消费者行为 ,安格斯·迪顿                   /                        约翰·米尔鲍尔, 中国人民大学出版社,, 2005-9-1, 491, 39.00元,当代世界学术名著·经济学系列,https://book.douban.com/series/5004, 9787300067926,8.4,13,https://book.douban.com/subject/1445279/
